opening_name,prev_moves,last_move
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6,Qd3
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3,Nc6
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6,O-O
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O,Nb4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4,Qe2
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2,d4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4,Ne4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4,Nxc2
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2,Nxf6+
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+,gxf6
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6,Rb1
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1,Rg8
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8,d3
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3,Nb4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4,a3
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3,Nd5
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5,Nxd4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4,Kd8
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8,Nxe6+
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+,fxe6
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6,Rd1
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1,Qc6
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6,g3
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3,f5
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5,Qh5
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5,Nf6
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6,Qh4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4,Be7
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7,Bg5
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5,e5
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5,d4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4,e4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4,d5
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5,Qd6
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6,Bf4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4,Nxd5
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5,Qxh7
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7,Qg6
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6,Rxd5+
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+,Ke8
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8,Qxg6+
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8 Qxg6+,Rxg6
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8 Qxg6+ Rxg6,Rxf5
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8 Qxg6+ Rxg6 Rxf5,Rc8
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8 Qxg6+ Rxg6 Rxf5 Rc8,Re5
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8 Qxg6+ Rxg6 Rxf5 Rc8 Re5,Rc4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8 Qxg6+ Rxg6 Rxf5 Rc8 Re5 Rc4,b3
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8 Qxg6+ Rxg6 Rxf5 Rc8 Re5 Rc4 b3,Rd4
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8 Qxg6+ Rxg6 Rxf5 Rc8 Re5 Rc4 b3 Rd4,Be3
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8 Qxg6+ Rxg6 Rxf5 Rc8 Re5 Rc4 b3 Rd4 Be3,Rd3
French Defense: Queen's Knight,e4 e6 Nc3 d5 exd5 exd5 Nf3 Nf6 Bb5+ c6 Na4 cxb5 Qe2+ Be6 Qxb5+ Qd7 Nc3 a6 Qd3 Nc6 O-O Nb4 Qe2 d4 Ne4 Nxc2 Nxf6+ gxf6 Rb1 Rg8 d3 Nb4 a3 Nd5 Nxd4 Kd8 Nxe6+ fxe6 Rd1 Qc6 g3 f5 Qh5 Nf6 Qh4 Be7 Bg5 e5 d4 e4 d5 Qd6 Bf4 Nxd5 Qxh7 Qg6 Rxd5+ Ke8 Qxg6+ Rxg6 Rxf5 Rc8 Re5 Rc4 b3 Rd4 Be3 Rd3,Rxe4
Queen's Pawn Game: Steinitz Countergambit,None,d4
Queen's Pawn Game: Steinitz Countergambit,d4,d5
Queen's Pawn Game: Steinitz Countergambit,d4 d5,Bf4
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4,c5
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5,e3
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3,cxd4
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4,exd4
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4 exd4,e6
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4 exd4 e6,Nf3
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4 exd4 e6 Nf3,Nc6
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4 exd4 e6 Nf3 Nc6,c3
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4 exd4 e6 Nf3 Nc6 c3,h6
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4 exd4 e6 Nf3 Nc6 c3 h6,Qa4
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4 exd4 e6 Nf3 Nc6 c3 h6 Qa4,Bd7
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4 exd4 e6 Nf3 Nc6 c3 h6 Qa4 Bd7,Bb5
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4 exd4 e6 Nf3 Nc6 c3 h6 Qa4 Bd7 Bb5,g5
Queen's Pawn Game: Steinitz Countergambit,d4 d5 Bf4 c5 e3 cxd4 exd4 e6 Nf3 Nc6 c3 h6 Qa4 Bd7 Bb5 g5,Bg3
