opening_name,prev_moves,last_move
Van't Kruijs Opening,e3 e6 d4 d6 Bd3 c6 Nf3 Be7 Nc3 Nf6 Bd2 Bd7 Qe2 c5 dxc5 dxc5 O-O b6 Rfe1 Bc6 e4 O-O e5 Nd5 Nxd5 Qxd5 Bc4 Qd7 Rad1 Qb7 Bg5 Re8,Bxe7
Van't Kruijs Opening,e3 e6 d4 d6 Bd3 c6 Nf3 Be7 Nc3 Nf6 Bd2 Bd7 Qe2 c5 dxc5 dxc5 O-O b6 Rfe1 Bc6 e4 O-O e5 Nd5 Nxd5 Qxd5 Bc4 Qd7 Rad1 Qb7 Bg5 Re8 Bxe7,Rxe7
Van't Kruijs Opening,e3 e6 d4 d6 Bd3 c6 Nf3 Be7 Nc3 Nf6 Bd2 Bd7 Qe2 c5 dxc5 dxc5 O-O b6 Rfe1 Bc6 e4 O-O e5 Nd5 Nxd5 Qxd5 Bc4 Qd7 Rad1 Qb7 Bg5 Re8 Bxe7 Rxe7,Rd8+
Van't Kruijs Opening,e3 e6 d4 d6 Bd3 c6 Nf3 Be7 Nc3 Nf6 Bd2 Bd7 Qe2 c5 dxc5 dxc5 O-O b6 Rfe1 Bc6 e4 O-O e5 Nd5 Nxd5 Qxd5 Bc4 Qd7 Rad1 Qb7 Bg5 Re8 Bxe7 Rxe7 Rd8+,Re8
Van't Kruijs Opening,e3 e6 d4 d6 Bd3 c6 Nf3 Be7 Nc3 Nf6 Bd2 Bd7 Qe2 c5 dxc5 dxc5 O-O b6 Rfe1 Bc6 e4 O-O e5 Nd5 Nxd5 Qxd5 Bc4 Qd7 Rad1 Qb7 Bg5 Re8 Bxe7 Rxe7 Rd8+ Re8,Red1
Van't Kruijs Opening,e3 e6 d4 d6 Bd3 c6 Nf3 Be7 Nc3 Nf6 Bd2 Bd7 Qe2 c5 dxc5 dxc5 O-O b6 Rfe1 Bc6 e4 O-O e5 Nd5 Nxd5 Qxd5 Bc4 Qd7 Rad1 Qb7 Bg5 Re8 Bxe7 Rxe7 Rd8+ Re8 Red1,Bd5
Van't Kruijs Opening,e3 e6 d4 d6 Bd3 c6 Nf3 Be7 Nc3 Nf6 Bd2 Bd7 Qe2 c5 dxc5 dxc5 O-O b6 Rfe1 Bc6 e4 O-O e5 Nd5 Nxd5 Qxd5 Bc4 Qd7 Rad1 Qb7 Bg5 Re8 Bxe7 Rxe7 Rd8+ Re8 Red1 Bd5,Rxe8#
French Defense: Advance Variation |  Paulsen Attack,None,e4
French Defense: Advance Variation |  Paulsen Attack,e4,e6
French Defense: Advance Variation |  Paulsen Attack,e4 e6,d4
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4,d5
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5,e5
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5,c5
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5,c3
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3,Nc6
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6,Nf3
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3,Qb6
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6,Be3
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3,Qxb2
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2,Nbd2
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2,cxd4
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4,cxd4
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4,Nb4
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4,Rb1
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1,Qxa2
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2,Qb3
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3,Qxb3
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3,Nxb3
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3,Nc2+
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+,Kd1
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1,Nxe3+
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+,fxe3
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3,Ne7
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7,Nc5
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5,Nf5
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5 Nf5,e4
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5 Nf5 e4,dxe4
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5 Nf5 e4 dxe4,Nxe4
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5 Nf5 e4 dxe4 Nxe4,Ne3+
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5 Nf5 e4 dxe4 Nxe4 Ne3+,Ke2
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5 Nf5 e4 dxe4 Nxe4 Ne3+ Ke2,Nxf1
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5 Nf5 e4 dxe4 Nxe4 Ne3+ Ke2 Nxf1,Rhxf1
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5 Nf5 e4 dxe4 Nxe4 Ne3+ Ke2 Nxf1 Rhxf1,b6
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5 Nf5 e4 dxe4 Nxe4 Ne3+ Ke2 Nxf1 Rhxf1 b6,Ned2
French Defense: Advance Variation |  Paulsen Attack,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be3 Qxb2 Nbd2 cxd4 cxd4 Nb4 Rb1 Qxa2 Qb3 Qxb3 Nxb3 Nc2+ Kd1 Nxe3+ fxe3 Ne7 Nc5 Nf5 e4 dxe4 Nxe4 Ne3+ Ke2 Nxf1 Rhxf1 b6 Ned2,Ba6+
French Defense: Knight Variation,None,e4
French Defense: Knight Variation,e4,e6
French Defense: Knight Variation,e4 e6,Nf3
French Defense: Knight Variation,e4 e6 Nf3,d5
French Defense: Knight Variation,e4 e6 Nf3 d5,exd5
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5,exd5
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5,Qe2+
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+,Be7
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7,Nc3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3,Nf6
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6,d4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4,O-O
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O,g4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4,Bxg4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4,Bg2
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2,Nbd7
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7,O-O
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O,c6
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6,h3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3,Bh5
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5,Bf4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4,Re8
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8,Rfe1
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1,Bd6
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6,Be3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3,Nb6
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6,Ng5
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5,h6
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6,Nf3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3,Nc4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4,b3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3,Nxe3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3,fxe3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3,Bf4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4,Nd1
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1,Nd7
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7,Qd2
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2,Bd6
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6,c4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4,dxc4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4,bxc4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4,a5
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5,a4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4,Bb4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4,Nc3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4 Nc3,Qc7
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4 Nc3 Qc7,Rad1
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4 Nc3 Qc7 Rad1,Bxc3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4 Nc3 Qc7 Rad1 Bxc3,Qxc3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4 Nc3 Qc7 Rad1 Bxc3 Qxc3,Qg3
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4 Nc3 Qc7 Rad1 Bxc3 Qxc3 Qg3,e4
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4 Nc3 Qc7 Rad1 Bxc3 Qxc3 Qg3 e4,Re6
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4 Nc3 Qc7 Rad1 Bxc3 Qxc3 Qg3 e4 Re6,d5
French Defense: Knight Variation,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nc3 Nf6 d4 O-O g4 Bxg4 Bg2 Nbd7 O-O c6 h3 Bh5 Bf4 Re8 Rfe1 Bd6 Be3 Nb6 Ng5 h6 Nf3 Nc4 b3 Nxe3 fxe3 Bf4 Nd1 Nd7 Qd2 Bd6 c4 dxc4 bxc4 a5 a4 Bb4 Nc3 Qc7 Rad1 Bxc3 Qxc3 Qg3 e4 Re6 d5,Rf6
