opening_name,prev_moves,last_move
Zukertort Opening: Kingside Fianchetto,Nf3 g6 g3 Bg7 Bg2 e6 O-O Ne7 c3 c5 d4 Qb6 dxc5 Qxc5 Be3 Qb5 b4 Nd5 a4 Qc4 Ra3 Bxc3 Nxc3 Nxc3 Qd3 Nxe2+ Kh1 Nxg3+ fxg3 Qxb4 Ne5 Qe7 Nxf7 Rf8 Nd6+ Kd8 Rxf8+,Qxf8
Zukertort Opening: Kingside Fianchetto,Nf3 g6 g3 Bg7 Bg2 e6 O-O Ne7 c3 c5 d4 Qb6 dxc5 Qxc5 Be3 Qb5 b4 Nd5 a4 Qc4 Ra3 Bxc3 Nxc3 Nxc3 Qd3 Nxe2+ Kh1 Nxg3+ fxg3 Qxb4 Ne5 Qe7 Nxf7 Rf8 Nd6+ Kd8 Rxf8+ Qxf8,Bg5+
Indian Game,None,d4
Indian Game,d4,Nf6
Indian Game,d4 Nf6,Bf4
Indian Game,d4 Nf6 Bf4,c5
Indian Game,d4 Nf6 Bf4 c5,e3
Indian Game,d4 Nf6 Bf4 c5 e3,cxd4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4,exd4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4,d5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5,Nf3
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3,Bg4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4,h3
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3,Bxf3
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3,Qxf3
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3,Nc6
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6,Bb5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5,e6
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6,Nc3
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3,Bb4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4,a3
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3,Ba5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5,b4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4,Bb6
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6,Bxc6+
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+,bxc6
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6,Ne2
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2,a5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5,O-O
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O,O-O
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O,Be5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5,Ne4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4,Qg4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4,Qg5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5,Qxg5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5,Nxg5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5,c3
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3,f6
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6,Bf4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4,Nf7
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7,Rfd1
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1,e5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5,Bc1
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1,exd4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4,Nxd4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4,Bxd4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4,Rxd4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4,Nd6
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6,h4
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6 h4,Nb5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6 h4 Nb5,Rd3
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6 h4 Nb5 Rd3,Rfc8
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6 h4 Nb5 Rd3 Rfc8,Be3
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6 h4 Nb5 Rd3 Rfc8 Be3,Rd8
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6 h4 Nb5 Rd3 Rfc8 Be3 Rd8,Bb6
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6 h4 Nb5 Rd3 Rfc8 Be3 Rd8 Bb6,Rdb8
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6 h4 Nb5 Rd3 Rfc8 Be3 Rd8 Bb6 Rdb8,bxa5
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6 h4 Nb5 Rd3 Rfc8 Be3 Rd8 Bb6 Rdb8 bxa5,Nd6
Indian Game,d4 Nf6 Bf4 c5 e3 cxd4 exd4 d5 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bb5 e6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bxc6+ bxc6 Ne2 a5 O-O O-O Be5 Ne4 Qg4 Qg5 Qxg5 Nxg5 c3 f6 Bf4 Nf7 Rfd1 e5 Bc1 exd4 Nxd4 Bxd4 Rxd4 Nd6 h4 Nb5 Rd3 Rfc8 Be3 Rd8 Bb6 Rdb8 bxa5 Nd6,Bc7
French Defense: Queen's Knight,None,e4
French Defense: Queen's Knight,e4,e6
French Defense: Queen's Knight,e4 e6,Nc3
French Defense: Queen's Knight,e4 e6 Nc3,Bb4
French Defense: Queen's Knight,e4 e6 Nc3 Bb4,Nge2
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2,Ne7
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7,a3
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3,Bxc3
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3,Nxc3
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3,d5
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5,d4
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4,Nd7
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7,e5
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5,c5
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5,Be3
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3,Nf5
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5,Qd2
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2,Nxe3
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3,Qxe3
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3,cxd4
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4,Qxd4
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4 Qxd4,O-O
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4 Qxd4 O-O,Bd3
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4 Qxd4 O-O Bd3,Qg5
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4 Qxd4 O-O Bd3 Qg5,f4
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4 Qxd4 O-O Bd3 Qg5 f4,Qe7
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4 Qxd4 O-O Bd3 Qg5 f4 Qe7,O-O
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4 Qxd4 O-O Bd3 Qg5 f4 Qe7 O-O,b6
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4 Qxd4 O-O Bd3 Qg5 f4 Qe7 O-O b6,Rf3
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4 Qxd4 O-O Bd3 Qg5 f4 Qe7 O-O b6 Rf3,Nc5
French Defense: Queen's Knight,e4 e6 Nc3 Bb4 Nge2 Ne7 a3 Bxc3 Nxc3 d5 d4 Nd7 e5 c5 Be3 Nf5 Qd2 Nxe3 Qxe3 cxd4 Qxd4 O-O Bd3 Qg5 f4 Qe7 O-O b6 Rf3 Nc5,Rh3
