opening_name,prev_moves,last_move
Sicilian Defense,e4 c5 Nf3 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Qxe2+ Bxe2 Nf6 O-O g6 d3 Bg7 Nb5 Na6 Bf4 O-O d4 Bd7 dxc5 Bxb5 Bxb5 Nxc5 Be3 Ne6 Nd4 a6 Bd3 Nxd4 Bxd4 Rad8 Bb6 Rd6 Bc5 Rd7 Rfe1 Re8 c3 Nd5 Bc2 Rc7 Ba3 b5 Rad1 Rd7 c4 e6,cxd5
Sicilian Defense,e4 c5 Nf3 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Qxe2+ Bxe2 Nf6 O-O g6 d3 Bg7 Nb5 Na6 Bf4 O-O d4 Bd7 dxc5 Bxb5 Bxb5 Nxc5 Be3 Ne6 Nd4 a6 Bd3 Nxd4 Bxd4 Rad8 Bb6 Rd6 Bc5 Rd7 Rfe1 Re8 c3 Nd5 Bc2 Rc7 Ba3 b5 Rad1 Rd7 c4 e6 cxd5,exd5
Sicilian Defense,e4 c5 Nf3 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Qxe2+ Bxe2 Nf6 O-O g6 d3 Bg7 Nb5 Na6 Bf4 O-O d4 Bd7 dxc5 Bxb5 Bxb5 Nxc5 Be3 Ne6 Nd4 a6 Bd3 Nxd4 Bxd4 Rad8 Bb6 Rd6 Bc5 Rd7 Rfe1 Re8 c3 Nd5 Bc2 Rc7 Ba3 b5 Rad1 Rd7 c4 e6 cxd5 exd5,Rxe8+
Sicilian Defense,e4 c5 Nf3 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Qxe2+ Bxe2 Nf6 O-O g6 d3 Bg7 Nb5 Na6 Bf4 O-O d4 Bd7 dxc5 Bxb5 Bxb5 Nxc5 Be3 Ne6 Nd4 a6 Bd3 Nxd4 Bxd4 Rad8 Bb6 Rd6 Bc5 Rd7 Rfe1 Re8 c3 Nd5 Bc2 Rc7 Ba3 b5 Rad1 Rd7 c4 e6 cxd5 exd5 Rxe8+,Bf8
Queen's Gambit Accepted: Central Variation |  Greco Variation,None,d4
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4,d5
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5,c4
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4,dxc4
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4,e4
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4,b5
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5,Na3
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3,a6
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6,Qf3
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3,f6
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6,e5
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6 e5,fxe5
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6 e5 fxe5,Qxa8
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6 e5 fxe5 Qxa8,Nd7
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6 e5 fxe5 Qxa8 Nd7,dxe5
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6 e5 fxe5 Qxa8 Nd7 dxe5,Nxe5
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6 e5 fxe5 Qxa8 Nd7 dxe5 Nxe5,Qf3
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6 e5 fxe5 Qxa8 Nd7 dxe5 Nxe5 Qf3,Qd4
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6 e5 fxe5 Qxa8 Nd7 dxe5 Nxe5 Qf3 Qd4,Qh5+
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6 e5 fxe5 Qxa8 Nd7 dxe5 Nxe5 Qf3 Qd4 Qh5+,g6
Queen's Gambit Accepted: Central Variation |  Greco Variation,d4 d5 c4 dxc4 e4 b5 Na3 a6 Qf3 f6 e5 fxe5 Qxa8 Nd7 dxe5 Nxe5 Qf3 Qd4 Qh5+ g6,Qd1
Sicilian Defense: Bowdler Attack,None,e4
Sicilian Defense: Bowdler Attack,e4,c5
Sicilian Defense: Bowdler Attack,e4 c5,Bc4
Sicilian Defense: Bowdler Attack,e4 c5 Bc4,Nf6
Sicilian Defense: Bowdler Attack,e4 c5 Bc4 Nf6,d3
Sicilian Defense: Bowdler Attack,e4 c5 Bc4 Nf6 d3,d6
Sicilian Defense: Bowdler Attack,e4 c5 Bc4 Nf6 d3 d6,Nf3
Sicilian Defense: Bowdler Attack,e4 c5 Bc4 Nf6 d3 d6 Nf3,g6
Sicilian Defense: Bowdler Attack,e4 c5 Bc4 Nf6 d3 d6 Nf3 g6,Ng5
Sicilian Defense: Bowdler Attack,e4 c5 Bc4 Nf6 d3 d6 Nf3 g6 Ng5,Bg7
Sicilian Defense: Bowdler Attack,e4 c5 Bc4 Nf6 d3 d6 Nf3 g6 Ng5 Bg7,Nxf7
Robatsch (Modern) Defense,None,d4
Robatsch (Modern) Defense,d4,g6
Robatsch (Modern) Defense,d4 g6,e4
Robatsch (Modern) Defense,d4 g6 e4,Bg7
Robatsch (Modern) Defense,d4 g6 e4 Bg7,Bf4
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4,e6
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6,Bc4
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4,Ne7
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7,Nf3
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7 Nf3,h6
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7 Nf3 h6,Ne5
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7 Nf3 h6 Ne5,O-O
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7 Nf3 h6 Ne5 O-O,Qg4
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7 Nf3 h6 Ne5 O-O Qg4,d5
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7 Nf3 h6 Ne5 O-O Qg4 d5,exd5
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7 Nf3 h6 Ne5 O-O Qg4 d5 exd5,exd5
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7 Nf3 h6 Ne5 O-O Qg4 d5 exd5 exd5,Bd3
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7 Nf3 h6 Ne5 O-O Qg4 d5 exd5 exd5 Bd3,Bxg4
Robatsch (Modern) Defense,d4 g6 e4 Bg7 Bf4 e6 Bc4 Ne7 Nf3 h6 Ne5 O-O Qg4 d5 exd5 exd5 Bd3 Bxg4,Bxg6
Blackmar-Diemer Gambit: Tartakower Variation,None,d4
Blackmar-Diemer Gambit: Tartakower Variation,d4,d5
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5,e4
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4,dxe4
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4,Nc3
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3,Nf6
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6,f3
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3,exf3
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3,Nxf3
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3,Bf5
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5,Bd3
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3,Bxd3
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3,Qxd3
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3,Nc6
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6,O-O
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O,Nb4
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4,Qf5
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5,Nc6
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5 Nc6,d5
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5 Nc6 d5,Nxd5
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5 Nc6 d5 Nxd5,Nxd5
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5 Nc6 d5 Nxd5 Nxd5,e6
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5 Nc6 d5 Nxd5 Nxd5 e6,Qf4
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5 Nc6 d5 Nxd5 Nxd5 e6 Qf4,exd5
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5 Nc6 d5 Nxd5 Nxd5 e6 Qf4 exd5,Nd4
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5 Nc6 d5 Nxd5 Nxd5 e6 Qf4 exd5 Nd4,Ne7
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5 Nc6 d5 Nxd5 Nxd5 e6 Qf4 exd5 Nd4 Ne7,Qxf7+
Blackmar-Diemer Gambit: Tartakower Variation,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bf5 Bd3 Bxd3 Qxd3 Nc6 O-O Nb4 Qf5 Nc6 d5 Nxd5 Nxd5 e6 Qf4 exd5 Nd4 Ne7 Qxf7+,Kd7
Indian Game,None,d4
Indian Game,d4,Nf6
Indian Game,d4 Nf6,Nc3
Indian Game,d4 Nf6 Nc3,d6
Indian Game,d4 Nf6 Nc3 d6,d5
Indian Game,d4 Nf6 Nc3 d6 d5,g6
Indian Game,d4 Nf6 Nc3 d6 d5 g6,e4
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4,Bg7
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7,Nf3
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3,O-O
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O,Ng5
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5,a6
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5 a6,Qf3
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5 a6 Qf3,c6
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5 a6 Qf3 c6,Qg3
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5 a6 Qf3 c6 Qg3,b5
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5 a6 Qf3 c6 Qg3 b5,Qh4
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5 a6 Qf3 c6 Qg3 b5 Qh4,h6
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5 a6 Qf3 c6 Qg3 b5 Qh4 h6,Nf3
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5 a6 Qf3 c6 Qg3 b5 Qh4 h6 Nf3,g5
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5 a6 Qf3 c6 Qg3 b5 Qh4 h6 Nf3 g5,Qxg5
Indian Game,d4 Nf6 Nc3 d6 d5 g6 e4 Bg7 Nf3 O-O Ng5 a6 Qf3 c6 Qg3 b5 Qh4 h6 Nf3 g5 Qxg5,hxg5
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,None,e4
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4,c5
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5,Nf3
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3,d6
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6,d4
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4,cxd4
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4,Nxd4
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4,Nf6
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6,Nc3
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3,g6
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6,Be3
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3,Bg7
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7,Bc4
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4,O-O
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O,f3
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3,Nc6
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6,Qd2
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2,a6
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6,O-O-O
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O,b5
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5,Bb3
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3,Na5
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5,Kb1
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1,Nxb3
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3,cxb3
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3,d5
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3 d5,Nc6
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3 d5 Nc6,Qd7
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3 d5 Nc6 Qd7,exd5
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3 d5 Nc6 Qd7 exd5,Nxd5
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3 d5 Nc6 Qd7 exd5 Nxd5,Qxd5
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3 d5 Nc6 Qd7 exd5 Nxd5 Qxd5,Qf5+
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3 d5 Nc6 Qd7 exd5 Nxd5 Qxd5 Qf5+,Qxf5
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3 d5 Nc6 Qd7 exd5 Nxd5 Qxd5 Qf5+ Qxf5,Bxf5+
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3 d5 Nc6 Qd7 exd5 Nxd5 Qxd5 Qf5+ Qxf5 Bxf5+,Ka1
Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 Bc4 O-O f3 Nc6 Qd2 a6 O-O-O b5 Bb3 Na5 Kb1 Nxb3 cxb3 d5 Nc6 Qd7 exd5 Nxd5 Qxd5 Qf5+ Qxf5 Bxf5+ Ka1,Rac8
